ID_Avis,Date,Secteur,Entreprise,Note_Etoiles,Sentiment_IA,Theme_IA,Texte_Avis,Score_Confiance
e47d85ae-edc7-4053-9a49-69430370e521,2023-01-05,Services,TCL_Lyon,1,Neutre,bus | horaires | les,une mise à jour récente cause des problèmes des fiches horaires la principale raison de mon utilisation. provoque l'inutilité des futurs passages de bus,0.40927958488464355
37766855-ccb8-4090-a0c9-01fbee8b9ce0,2023-01-05,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"jamais les bonnes horaires, soit le bus passe avant soit bien plus tard",0.5314471125602722
40086e04-f583-4767-a5f4-18534d83387f,2023-01-03,Services,TCL_Lyon,1,Négatif,tcl | live | bus,"une application qui aurait été valable il y a 10 ans. aujourd'hui : de loin la pire appli pour des tc que j'ai testé en france (y compris par rapport à celle de ma ville natale de valence) et à l'étranger (par exemple celle de barcelonne, ville assez comparable à lyon) : très peu intuitive, trop peu fiable, manifestement moche. c'est à l'image des tcl finalement. être et avoir été : il va falloir que lyon se réveille rapidement.",0.5315943956375122
7608e52f-0cba-43ae-9f0d-14b51b6df7ec,2023-01-03,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,"pire application de transport au monde. google maps est plus précis, propose des meilleurs trajets, et ne se trompe pas d'adresse. pitié mettez à jour vos informations de trajet, c'est une honte de faire perdre du temps aux usagers parce que vous n'êtes pas à jour sur les infos de votre propre réseau de transport.",0.9295526742935181
05960a78-2e49-4d23-bc62-e7486de3b3db,2022-12-23,Services,TCL_Lyon,2,Négatif,bus | horaires | les,le temps jusqu'à l'approche des bus n'est pas synchronisé avec l'affichage numérique aux arrêts et ne sont que théorique il faudrait effectuer une synchronisation car pour la peine on attend souvent les bus car rotation non desservie du fait d'un manque de chauffeur. il faudrait fournir l'information pour que nous puissions nous adapter plutôt que de rester sur du théorique (à moins que celui ci soit réalisé ce qui n'est pas le cas).,0.4504697024822235
e481c49e-a4c0-4203-89eb-0cb3f6ddeaf5,2022-12-21,Services,TCL_Lyon,1,Négatif,bus | horaires | les,la validation des tickets avec le smartphone ne fonctionne qu'une fois sur 10 et encore difficilement. bref on regarde les métro passer en attendant que ça veuille bien fonctionner et que le portique s'ouvre...,0.43900078535079956
d69c6dcf-e33a-489e-9631-5f45963b9ee1,2022-12-19,Services,TCL_Lyon,1,Positif,parfait | tout | pass,das fiable du tout c'est abusé !,0.6082830429077148
6f9cc3d3-c08b-46c6-a453-35e2650336a8,2022-12-15,Services,TCL_Lyon,1,Négatif,tcl | live | bus,a quoi ca sert de mettre des horaires ?? je vous en prie dites moi je paie 120 euro par mois entre l'abonnement tcl et sncf 0 remboursement après le million de retard depuis que je suis là-bas ils ne sont absolument jamais a l'heure heureusement pour eux qu'il n'y a pas de concurrence quoi que... s'il y avait de la concurrence peut être que ces mous du genou se bougeraient la couenne c'est honteux d'attendre 1h après un bus pour gare de vaise vous êtes une honte pour notre ville,0.7217763066291809
c545fbde-d71c-45ab-b702-7f48fdbec05d,2022-12-13,Services,TCL_Lyon,1,Positif,bus | horaires | les,ce serai bien de synchroniser les temps d'attentes affichés sur l'app et sur la station de bus afin d'éviter les mauvaises surprises 🙃.,0.4594515860080719
897514ea-0a79-4b41-b9b9-b3ffdc408c46,2022-12-11,Services,TCL_Lyon,2,Négatif,bus | horaires | les,"la validation de mon ticket par nfc n'a pas fonctionné, mais le paiement lui a bien été effectué. les horaires de bus affichés par l'application pendant la fête des lumières de lyon ne correspondent pas à la réalité, attendre plus de 20 minutes un bus imaginaire ça pourrit bien la soirée. pas de communication, ni d'explication sur pourquoi on ne peut pas descendre le funiculaire depuis la basilique fourvieres vers saint jean pendant la fête des lumières.",0.3116723895072937
8202728c-c36b-4db7-9d10-8b309f3ccabb,2022-12-08,Services,TCL_Lyon,2,Négatif,bus | horaires | les,jamais les bonnes predictions d'horaire tram souvent en retard d'au moins 10-15 minutes ( c'est beaucoups quand on doit aller au travail) je me vois mal partir 30 minutes en avance pour esperer avoir un tram..,0.5093958377838135
1f6162a6-3612-4ade-a4fb-8367d78f732a,2022-12-05,Services,TCL_Lyon,1,Négatif,horaires | sont | les,"depuis la dernière màj, le second digit des minutes n'apparaît pas ! ce qui est fâcheux pour une appli qui fournit un timing....",0.47688791155815125
4e1c89f2-af8e-4fc4-972d-ee8841d8ac00,2022-11-28,Services,TCL_Lyon,1,Négatif,tcl | live | bus,application inutile dans le sens où ça affiche des bus fantômes téléchargez tcl live c'est un peu mieux mais éviter tcl tout court pire réseau de france c'est dingue,0.7724229693412781
b69513e9-5e75-4cc8-b11b-fb09172a6884,2022-11-23,Services,TCL_Lyon,5,Négatif,l'application | réinstaller | depuis,je m'en sert plus d'une fois part jour et heureusement car je ne ne serais pas comment faire,0.3197000324726105
91106e71-c4cb-4ca1-a98c-e91cba65b0df,2022-11-20,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,"l'historique de recherche ne s'affiche plus dans la secteur horaire, ça fait perdre du temps de toujours devoir réécrire le nom de l'arrêt..",0.4504815638065338
6a6fba38-8b2d-429f-99d1-822a0eaa91e9,2022-11-20,Services,TCL_Lyon,1,Négatif,ergonomique | ergonomie | interface,non fonctionnelle ergonomie a revoir en profondeur. en 1 mot inutile !,0.7653873562812805
f683e871-2836-4ec8-a0a6-fded43cedaca,2022-11-18,Services,TCL_Lyon,5,Positif,bus | horaires | les,"super application. aucune pub assassine. notifications parfois inutiles ou absentes. precisons horaires tres satisfaisantes. un grand bravo apres plus d'un an d'utilisation journaliere. après quelques années d'utilisation, la précision des horaires est assez aléatoire. avec des différences parfois de plusieurs minutes entre l'affichage de l'application, celle des panneaux près des arrêts, et la mise en marche des bus.",0.5721006989479065
34366f08-888c-443f-b75c-5da14bddd31f,2022-11-15,Services,TCL_Lyon,1,Négatif,bien | très | super,oui boujour on a compris que part dieu n est pas deservie on a compris oulalalalalala,0.4898299276828766
59de167c-7ab6-41ac-8288-3080d9cc3906,2022-11-14,Services,TCL_Lyon,1,Négatif,horaires | sont | les,les horaires ne correspondent pas à la réalité,0.3951796591281891
74a67376-597b-4731-9576-4ac8386343ee,2022-11-13,Services,TCL_Lyon,4,Négatif,tlphone | mon | smartphone,ne marche plus sur mon smartphone...,0.7358090281486511
ae1e327a-722c-4dcb-b1d2-44ce9d2002d9,2022-11-08,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"service toujours aussi incompétent, métro b passe plus de temps en panne qu'en marche, le tout diriger par une bande d'intellectuels qui juge mon de remplacer un métro par un petit bus relais qui passe toutes les 30 minutes, l'art de faire semblant d'essayer de faire quelque chose tout en ne faisant rien",0.7496080994606018
9282047f-e6da-414d-b6ca-4144067d6a94,2022-11-04,Services,TCL_Lyon,1,Négatif,compte | mon | numéro,"impossible de se connecter, me dit que le mot de passe n'est pas bon, alors que c'est bien le bon. dommage aussi que les perturbations en direct ne soit pas afficher. allez bruno bernard on t'attend la dessus aussi..",0.4814278185367584
ca7cc50f-d1f5-473b-97e9-50a8c20ce974,2022-10-30,Services,TCL_Lyon,1,Positif,tcl | live | bus,"l'application est a l'image de l'ensemble du réseau tcl : bidon sans compter le fait qu'il faille télécharger 3 applications pour bénéficier d'un service ""complet"" tant d'incompétence c'est presque impressionnant.",0.35804834961891174
013bd0bf-78f5-41cf-9910-aad844af2509,2022-10-25,Services,TCL_Lyon,1,Négatif,horaires | sont | les,les horaires affichées ne correspondent pas aux horaires réelles. c'est assez insupportable.,0.5095206499099731
cd680c10-347b-417e-839b-3c97cd1e24d9,2022-10-15,Services,TCL_Lyon,1,Négatif,tcl | live | bus,"l'appli n'est même pas au courant lorsque des transports tcl ne circulent plus. il ne propose que le meilleur trajet, empêchant de trouver une alternative à ce manque de transport.",0.48072129487991333
dcca36c6-47b5-4d23-b0d9-e1361cd0451e,2022-10-14,Services,TCL_Lyon,3,Négatif,tcl | live | bus,"dommage que l'application ne sache pas prendre en compte les problèmes en cours sur le réseau tcl. du coup si une ligne de métro tombe en panne, l'application propose des trajets incluant la ligne et pas les alternatives. la marche à pied est également trop facilement écarté.",0.5217399597167969
be824c9d-80b5-4928-93ed-e52df58d035f,2022-10-14,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,"ne donne pas tous les trajets possibles, ne donne pas les conditions réelles de trafic. aucun intérêt, je désinstalle !",0.8377996683120728
4c7bb5b8-b9d2-43c8-aca5-ee98e1c4fbf7,2022-10-13,Services,TCL_Lyon,2,Négatif,bus | horaires | les,les anne précédentes les bus venais à à heure lais le 95 passe plus il loupé beaucoup d horaire et pour aller au lycée le bus de 7h03 ne passe pas et le bus de 7h48 non plus moi je doit être en vous a 8h et le bus ne passe pas !!!,0.4252844452857971
65859658-ee5a-43b3-b9f4-2807e6a45d7d,2022-10-06,Services,TCL_Lyon,1,Négatif,Outliers (Divers),simply catastrophic,0.919601321220398
f7775e62-3392-4eb3-85a4-521398a2f2ce,2022-10-06,Services,TCL_Lyon,2,Neutre,horaires | sont | les,application pratique si ce n'est que les horaires indiqués sont vraiment à prendre avec des pincettes et un delta de 10min au moins est à appliquer car elles ne sont absolument pas fiables,0.5516352653503418
a198ee17-aa76-456e-ae28-d5f7f8c05e9a,2022-10-05,Services,TCL_Lyon,4,Neutre,bus | horaires | les,"l'appli pourrait être beaucoup plus utile en proposant des itinéraires basés sur le trafic en temps réel des bus, tram et métro plutôt que sur leur fiches horaires!",0.38830554485321045
70708c9d-6e39-4bf8-a4c3-6649777d83ee,2022-10-04,Services,TCL_Lyon,1,Négatif,bus | horaires | les,pas très utile entre les horaires erronées (trop en avance) et les itinéraires mal calculés (nous propose de marcher pendant longtemps quand on peut prendre un bus à la place) à revoir.,0.6821885704994202
1c883e39-f2a3-4033-b932-361ab7a3a194,2022-10-04,Services,TCL_Lyon,1,Négatif,bus | horaires | les,jamais de bus qui correspond aux horaires c'est grave quand même,0.3608178496360779
d3313347-584d-4195-8dc8-9777f4134842,2022-10-02,Services,TCL_Lyon,5,Positif,tcl | live | bus,je peux regarder ou je veux donc ses cool merci tcl,0.40977635979652405
06411bf4-8719-4f0e-a3b1-bd0ff5741d15,2022-09-30,Services,TCL_Lyon,1,Négatif,ergonomique | ergonomie | interface,informations imprécis,0.4766753315925598
aead2b2e-9ca1-4559-b50b-733560ca012a,2022-09-30,Services,TCL_Lyon,1,Négatif,horaires | sont | les,"les horaires donnés par l'appli sont en majorité fausse. par exemple, l'application donne le c7 à 21h45 mais en arrivant à 21h37, je l'ai vu partir. et c'est juste un cas parmi de nombreux. les horaires affichent dans les arrêts sont nettement plus justes. franchement cette application est de plus en plus catastrophique et il n'est plus possible de s'y fier.",0.5531768202781677
5b8d57a6-d05e-4796-aba8-2dc6ebcffe97,2022-09-23,Services,TCL_Lyon,1,Négatif,horaires | sont | les,l'idée est bonne mais les horaires annoncées ne correspondent jamais...c'est pourtant l'objectif principal d'avoir mis ca en place.,0.5031437873840332
95269151-f37b-47de-bf4b-0f80881e9293,2022-09-23,Services,TCL_Lyon,1,Négatif,bus | horaires | les,que des incapable qui sont pas foutu de mettre des bus à l heure qui disent qu il arrive alors qu il arrive 5 minutes plus tard,0.4231248199939728
d83fa9f1-5b3b-4a92-a651-b67208278e8b,2022-09-22,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"bus indiqués à l'approche et qu'on ne voit jamais arriver, des bus qui sautent régulièrement, des perturbations pas indiquées, des itinéraires proposés qui ne sont pas logiques et pas du tout optimisés (ne prennent pas en compte la différence de rapidité entre bus, métro et tram) tous ces problèmes s'ajoutent aux nombreux problèmes régulièrement rencontrés sur le réseau indépendamment de l'appli je ne suis pas du tout satisfaite",0.6353064775466919
5943dde3-ff84-4d84-b167-d8b342b2eecd,2022-09-22,Services,TCL_Lyon,1,Négatif,tcl | live | bus,"ne marche plus correctement. dès que je me connecte à mon compte tcl, l'application affiche une page blanche. ne marche pas mieux après réinstallation.",0.6661020517349243
57783780-5fc9-4511-9ec9-9d04849a1e7a,2022-09-21,Services,TCL_Lyon,2,Neutre,horaires | sont | les,aujourd'hui des écart entre la réalité et l'affichage des horaires sur lignes 38 et 9,0.35810258984565735
bc8721a4-1373-49c3-8c0a-cebf95babb31,2022-09-20,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,"ligne b encore en panne, je veux prendre un vélo'v. votre appli indique 11 vélos dispos sur une station et me donne l'itinéraire. j'arrive devant et aucun vélo dispo. 0 sur toute la ligne, c'est le cas de le dire.",0.6179134249687195
98d96f05-be31-493d-8104-1255855e3543,2022-09-19,Services,TCL_Lyon,2,Négatif,horaires | sont | les,non fiable. ne reflète pas toujours les horaires réels pratiqués en station,0.5222194194793701
30493ba7-39d0-4b81-88a9-961ee5f01dd7,2022-09-16,Services,TCL_Lyon,1,Négatif,tcl | live | bus,"ce qui est fou c'est que l'intégralité du réseau tcl est relié afin d'annoncer tous les horaires au réel. mais tcl continue de ne fonctionner qu'avec les horaires théoriques, tant est si bien qu'il ne vous propose pas de trajet alternatif si les lignes sont bloqués, les bus en retard... vous avez le trajet qui devrait fonctionner ""en theorie"" et qui ne fonctionne jamais en pratique. un enfer.",0.6262462735176086
9afcf5a1-c1a0-45ef-94b7-2eb3527bedeb,2022-09-13,Services,TCL_Lyon,1,Négatif,réservation | places | tickets,pas d'achats de billets en ligne je n' ai plus besoin de l appli,0.36091601848602295
65e0b37a-48e1-4ede-8869-324205c9e762,2022-09-13,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"mon bus ( le 54 ) il passe presque jamais, sur 3 horaire y'en a une qui es valable et forcément c'est la plus tard, merci de revoir les horaires du 54 car j'en est plus qu'assez d'être en retard de 20 voir 30 minutes à cause de ça.",0.3934575915336609
d25e2de8-e318-45c7-a169-35eed62db6e4,2022-09-12,Services,TCL_Lyon,1,Négatif,horaires | sont | les,horaires jamais respecter,0.5925142168998718
d5fa3d4e-0c66-436b-b32a-73e210aa017e,2022-09-10,Services,TCL_Lyon,5,Positif,application | facile | très,"super application, archi utile, je l'utilise 4fois par jours de semaine, je la recommande à tout les lyonnais et lyonnaises qui doivent prendre le bus ou le tram ou même autres plusieurs fois par jours !",0.7334713935852051
acd65a16-9db2-4acd-bfcc-1fe2dab04e53,2022-09-10,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"ne vous fiez vraiment pas à cet application. indique 5 minutes et quand j'arrive à l'arrêt ça met 20 minutes qu'il arrive, coup a arriver en retard pour de la confiance sur cet mer**",0.7000083923339844
0cb97c13-cf19-4cb8-874f-6fb1ca8272db,2022-09-07,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,la fonction trajet (la seule vraiment utile) ne marche plus !,0.5085667371749878
d3b2f3d0-beb4-4d47-91ee-fe6ed74dff3f,2022-08-20,Services,TCL_Lyon,1,Neutre,bus | horaires | les,"horaires rarement juste, bus affiché dans 6min, finalement dans 40min, et c'est cela quotidiennement avec presque tous les transports.",0.35544127225875854
98ece184-ebfe-4266-bed1-5838d70991f4,2022-08-17,Services,TCL_Lyon,5,Neutre,application | facile | très,bonne application mais pour les gens qui ont besoin d'un arrêt précis et de limiter à 10 ce n'est pas beaucoup il faut rester sur 30 avec ajout d'icône,0.6212646961212158
b1b042cf-080a-4b69-8b91-a3a4ad564cd2,2022-08-11,Services,TCL_Lyon,1,Négatif,bus | horaires | les,appli qui ne sert à rien. bus ou tramway affichés qui au final ne passent jamais à l'heure indiquée. problèmes de trafics jamais signalés sur l'appli. nulle !,0.9215409159660339
0c3c0c87-a7d6-4f3e-9516-0e072c932c97,2022-08-01,Services,TCL_Lyon,1,Négatif,bus | horaires | les,peut on toujours réglé si on veut moins de marche ou moins de correspondances ? je trouve les réglages pour les modes de transport (sans tram/metro/bus) mais je ne trouve plus les fonctionnalité sur la marche ou le nombre de correspondance de plus les horaires sont faux c est de pire en pire,0.4652322828769684
ebf3ee0d-c03f-4490-834f-70ad9286ae9e,2022-07-26,Services,TCL_Lyon,2,Négatif,bus | horaires | les,l'application est utile mais les horaires sont jamais a l'heure je trouve sa nul je suis obligé de courir dès que j'apprends que le bus est la alors que vous me dite 7m,0.46917858719825745
659970cc-0779-452c-b901-dd0307a04cc7,2022-07-25,Services,TCL_Lyon,1,Négatif,fonctionne | ne | marche,appli pas à jour. marche improvisée de 15 minutes en béquilles sous la canicule... j'ai hâte de pouvoir reconduire et ne plus utiliser ce service archaïque,0.6552532315254211
02bff411-f616-48c9-986d-b35bcc36e783,2022-07-24,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,"plutôt nul dans l'ensemble, la proposition d'itinéraire est très limitée, beaucoup d'itinéraires alternatifs pas proposés. pour ce qui est des horaires affichés, ça ne prend pas du tout en compte la réalité terrain. obligé de télécharger 1 appli ticket pour prendre un ticket sur le tel + 1 autre pour le suivi du traffic en live (nulle aussi, soit dit en passant). bref, il faudrait peut-être s'inspirer de ce que font d'autres réseaux de transports parce que là c'est ras les pâquerettes...",0.5772981643676758
b2393684-b639-45f7-bd19-264c0724f30d,2022-07-20,Services,TCL_Lyon,1,Neutre,tcl | live | bus,le principe du c19 c'est de faire passer un bus sur 2 en prétendant qu'il n'y a pas de problème sur le réseaux c'est ça ?,0.3221237063407898
a0397699-29de-4d63-b635-5c29785fae7b,2022-07-19,Services,TCL_Lyon,1,Négatif,horaires | sont | les,"horaires différents entre ce qu'annonce l'application et la réalité ! absolument pas fiable, peu importe le jour ou l'heure.",0.7159578204154968
8ef3600e-4fb3-4ac3-9003-a3bd7b012fac,2022-07-13,Services,TCL_Lyon,1,Négatif,itinéraire | itinéraires | trajet,horaires tous faux et pourquoi est ce qu'on a toujours pas la possibilité d'enregistrer un trajet recherché ? c'est vraiment pas pratique si on quitte l'application on ne retrouve plus son trajet...,0.6715905666351318
84333b1f-05e0-468d-a7e6-9079fa47452f,2022-07-13,Services,TCL_Lyon,1,Négatif,bus | horaires | les,les horaires des bus ne correspondent pas à la réalité !,0.41729938983917236
8de69978-1cc7-4ed5-97ba-e913cbc02c22,2022-07-11,Services,TCL_Lyon,1,Négatif,bug | bugs | trop,beaucoup de bug impossible à utiliser,0.6918789744377136
eb66e95d-e0de-44ed-9257-3983743f121e,2022-07-09,Services,TCL_Lyon,1,Négatif,horaires | application | bons,l appli bug régulièrement donc pas le temps de savoir ce qu'elle vaut,0.4375115633010864
d1aecd33-5214-4480-9ebd-a1f77cc97650,2022-07-09,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"ne vous fiez pas à l'appli... rien n'est à jour ou correctement indiqué. les temps de trajets sont faussés. ça risque même de vous perdre ! en cherchant un bus pour vite avoir notre train en gare, l'appli nous indiquait un bus...qui n'existait pas, ou du moins un arrêt d'un autre bus qui n'avait rien à voir et n'allait pas du tout au bon endroit pour rebondir vers la gare ! (et je connais lyon pourtant !) merci l'amie qui a pu nous véhiculer en urgence ! et merci pour rien, du coup, l'appli.",0.6114580035209656
c0ce2969-caa0-41f5-aa91-ddd3268f7c92,2022-07-08,Services,TCL_Lyon,1,Négatif,tcl | live | bus,application catastrophique notamment au niveau des horaires qui sont totalement fausses. je conseille de se référer à tcl live qui a mes yeux est juste 20 fois plus fiable...,0.7595500946044922
2531ab5b-2fef-4287-ad7d-61157925c54c,2022-07-08,Services,TCL_Lyon,1,Négatif,bus | horaires | les,bus toujours en retard et pas notifié dans l'application !,0.40431520342826843
77104d68-922d-489c-a505-53f68e21ca19,2022-07-06,Services,TCL_Lyon,1,Négatif,bus | horaires | les,les mises a jours des trajets sont ou ???? je vais arriver en retard au travaille car vous n'êtes pas fichus de mettre une mises a jour pour dire que le tram n'ira pas ou j'ai besoin d'aller !!!! et cest pas la première fois !!!!!,0.4208192229270935
d8335796-c14c-4115-ae44-db0ee0154155,2022-07-03,Services,TCL_Lyon,4,Négatif,android | samsung | galaxy,"dysfonctionnements avec android 13 : affiche ""vérifier connexion"" alors que tout est ok. impossible afficher les horaires des lignes aussi.",0.4798071086406708
2242c546-3f46-4127-b67b-36613306bca8,2022-07-01,Services,TCL_Lyon,1,Négatif,horaires | sont | les,des horaires qui ne correspondent pas aux horaires affichés en arrêt. autant ne pas faire d'application dans ce cas...,0.4080526530742645
6aff4657-8485-4622-be5e-6bb48eff8463,2022-06-21,Services,TCL_Lyon,1,Positif,merci | beaucoup | parfait,merci de mettre les horaires exacte merci,0.4545857906341553
5c550162-a914-4c0b-b34f-d4634bc84062,2022-06-15,Services,TCL_Lyon,2,Négatif,horaires | sont | les,"les passages suivants sont pas du tout fiable. parfois ça anonce 2min, puis ça passe à 10.",0.4629463851451874
9d1b7493-5028-4855-b557-60a9c7222665,2022-06-14,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"application avec des horaires totalement fantaisistes (du moins pour les bus). j'ai failli rater deux fois (sur 2) mon tgv ... a éviter absolument lorsque l'on a des horaires contrains. mise à jour le 14 juin 2022 : de mieux en mieux, l'application annonce un horaire de bus et ce dernier passe 10 min après. cette (dès)information a été vérifiée plusieurs fois ces dernières semaines. il est consternant de constater qu'en 2022, une société de service public ne connaisse pas l'utilité des gps !!",0.693793773651123
f4058558-9c78-4598-82b6-3139e3235496,2022-06-11,Services,TCL_Lyon,1,Négatif,tcl | live | bus,manque total de fiabilité les itinéraires ne tiennent pas compte des modifications d'horaires. inutilisable dans cette période où les tcl ont laissé s'installer une complète désorganisation et une pénurie de son personnel.,0.6689959168434143
4996b564-2a04-4215-a0b6-9034199773bd,2022-06-11,Services,TCL_Lyon,2,Neutre,bus | horaires | les,"entre les retards, les trams qui disparaissent, les temps d'attente j'ai l'impression que vous ne savez pas qu'il y a des gens qui ne comptent que sur les transports en commun pour se déplacer. si ça avez été à certaines occasions j'aurai pu comprendre mais toujours devoir attendre plus d'une dizaine de minutes ou alors constamment chercher une nouvelle alternative, les gens n'ont pas que ça à faire en fait. j'espère ne pas arriver une énième fois en retard à cause d'une organisation bancale",0.3762057423591614
7ebe65d9-64bc-49b1-ba50-dbbde5d2edd6,2022-06-09,Services,TCL_Lyon,1,Négatif,bus | horaires | les,j'aimerais que le temps d'attente des bus à l'arrêt soit mis car c'est très embêtant de chercher les autres arrêts avant le nôtre pour savoir dans combien de temps il faut attendre et vu le prix de l'abonnement que les bus circulent tout simplement !!! ça devient vraiment énervant quand il y a noter des horaires et qu'ils ne sont pas respecter. pensez un peu à vos usagers pour éviter les incivilités,0.4097751975059509
b090e955-e6d6-4fa6-bed6-e759502052d9,2022-06-02,Services,TCL_Lyon,1,Négatif,horaires | sont | les,"l'appli n'est pas en temps réel, les horaires de l'appli ne sont jamais respectés (y compris le dimanche). l'appli donnerait juste les lignes utilisables que ce serait pareil...",0.4697028398513794
50ef5953-b100-4102-8a3a-93498660c6ed,2022-06-01,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"mais n'importe quoi : à nouveau, avant de descendre du métro, j'ai vérifié ma correspondance sur cette application : 7 ou 8 minutes, parfait. mais non, en fait, une fois à l'arrêt du bus, la borne affichait 17 minutes d'attente ! j'ai vérifié une seconde fois sur l'application, au cas où j'aurais mal lu : toujours 10 minutes de décalage. et donc un bus qui a disparu dans la nature. ce n'est pas la première fois, c'est lamentable.",0.49509742856025696
991673e6-1c90-42fb-a795-c6c1c4cfe692,2022-05-30,Services,TCL_Lyon,1,Négatif,mise | jour | dernière,mise a jour nulle,0.7961390018463135
9a543f7b-b79b-4e03-8dce-df46e413df46,2022-05-28,Services,TCL_Lyon,1,Négatif,horaires | sont | les,"ça commence à être vraiment cassé pieds, les horaires ne sont pas les bons, il y a toujours des retards ou des perturbations, on arrive en retard au travail à cause de vous, on paye un abonnement un bras pour ne jamais avoir de transports en temps et en heure, prenez les transports arrêtez la voiture, je veux bien mais la....",0.5128721594810486
9d4649a7-f22b-4b0c-a28a-6edd3f0d9041,2022-05-26,Services,TCL_Lyon,1,Négatif,recommande | je | personne,c'est mauvais aplication,0.6547419428825378
11d6933b-1998-4951-ae4d-e7e4d6030a56,2022-05-24,Services,TCL_Lyon,1,Neutre,bus | horaires | les,"bonjour, comment se fait-il que le nombre de minutes restantes avant le passage du bus affichées sur l'application ne soit pas le même que celui affiché à l'arrêt !? merci de corriger rapidement. parceque si c'est pour avoir les horaires papier ça ne sert à rien.",0.4208850562572479
8f2a4fe5-b1a5-4ab3-a111-2ad535cd4b8f,2022-05-19,Services,TCL_Lyon,1,Négatif,horaires | sont | les,incapable de respecter un horaire,0.43940505385398865
6d5dd328-e345-47ec-982e-2e78601ff218,2022-05-17,Services,TCL_Lyon,3,Neutre,bus | horaires | les,bien mais la plupart des horaires de bus sont faut. ce serait bien de pouvoir mettre des avis sur les lignes de bus.,0.7083981037139893
82b32e8f-7d5b-47bf-ba3d-07f400e3ae55,2022-05-14,Services,TCL_Lyon,1,Négatif,notifications | notification | messages,harcelé de notifications non conforme,0.6459915041923523
a6c58957-97be-449f-ae75-de1aa539d519,2022-05-13,Services,TCL_Lyon,3,Positif,application | facile | très,très belle application si seulement elle donnait les bons horaires et les bonnes adresses,0.6001318693161011
34434207-1e66-412d-9677-6b9313708f93,2022-05-09,Services,TCL_Lyon,1,Négatif,critiques | commentaires | critique,"je n'arrive toujours pas à utiliser l'application lorsque je suis connectée,toujours pas d'amélioration. les commentaires sont sensés servir à quelque chose... apparemment non.",0.503023624420166
ea2f823e-1d35-4067-9ae2-687c42ca546c,2022-05-07,Services,TCL_Lyon,1,Négatif,bus | horaires | les,"l'heure d'arrivée des bus affichée ne correspond pas avec la réalité, l'app est juste inutile",0.5998010039329529
cbc680e3-a83e-4233-86ee-c9b7f795865f,2022-05-02,Services,TCL_Lyon,2,Neutre,horaires | sont | les,les horaires c'est n'importe quoi,0.36107873916625977
7ea41646-bb1d-4c58-bbd3-fae99e65e142,2022-04-25,Services,TCL_Lyon,3,Négatif,itinéraire | itinéraires | trajet,"impossible de naviguer dans l'application avec le bouton retour du téléphone, obligé d'utiliser le bouton en haut à gauche... dommage pour l'ergonomie. dans compter les informations ""temps réel"" des bus pas souvent cohérentes avec la réalité.",0.5535528659820557
b7f990f5-17d1-4384-97be-0353337f188b,2022-04-15,Services,TCL_Lyon,3,Neutre,bus | horaires | les,a quoi ça sert d'afficher des horaires aux arrêts de bus si c'est pour ne pas les respecter nottament le 34 en direction de perrache ou aucuns bus est passé à l'arrêt seignemartin à l'heure prévu...,0.36333057284355164
3a712179-10f8-4336-b9a6-e501020956ef,2022-04-11,Services,TCL_Lyon,1,Positif,application | facile | très,"aaah cette application et les horaires imaginaire, un pur bonheur 🥰. supprimez votre application.",0.861628532409668
f4b2c4e1-4266-438f-8065-176421bf42ff,2022-04-11,Services,TCL_Lyon,5,Positif,bien | très | super,"magnifique l,appli",0.9130961298942566
6e99301b-ab3f-4f67-bcf0-af093e6a1f5c,2022-04-04,Services,TCL_Lyon,1,Négatif,l'application | réinstaller | depuis,depuis la mise à jour aujourd'hui ça me mets une erreur est survenu.... plus aucune utilité cette application...,0.8287384510040283
1eafaf4e-7600-4636-9c8f-82b888d36fb3,2022-04-03,Services,TCL_Lyon,1,Négatif,critiques | commentaires | critique,"aucun respect du port du masque et aucun contrôle, le savoir vivre en société mis à mal et le non contrôle va dans le sens de cette déchéance",0.7488650679588318
b76ff2af-77bc-4c0c-ab0c-d4474ddaf455,2022-04-03,Services,TCL_Lyon,2,Neutre,annonces | de | leboncoin,"app plutôt bien, service assez mauvais. il ne passe pas deux jours sans retards",0.5552631616592407
3c2f5e9d-8dc7-4439-89d4-ca4c8ba5b3a5,2022-04-01,Services,TCL_Lyon,1,Négatif,horaires | application | bons,l'application n'importe quoi faussé horaire,0.43106356263160706
